stt,material,material_description,dvt,ton_dau_ky,nhap_trong_ky,xuat_tra_lai,chuyen_mdsd,xuat_sx,xuat_khac,ton_cuoi_ky,ghi_chu
1101,1000375665,警告貼標;拉銷;;;PC;;;GM106;,EA,0.0,310.0,0.0,0.0,20.0,0.0,290.0,
1102,1000375825,螺絲;圓柱;M6x1.0Px15L;;六角承窩;不鏽鋼;;;;,EA,0.0,1506.0,0.0,0.0,0.0,0.0,1506.0,
1103,1000376371,"背墊;;PU,發泡;沙漠褐;926.6x306.8x64.4,南亞;FW201-",EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
1104,1000376397,"頭墊;;PU,發泡;沙漠褐;307.3x278.3x65.5,南亞;FW201-",EA,0.0,4.0,0.0,0.0,4.0,0.0,0.0,
1105,1000376404,"座墊;;PU,發泡;沙漠褐;346.3x231x58.1,南亞;FW203-KM",EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
1106,1000376412,"背墊;;PU,發泡;沙漠褐;1143x483.1x73.8;FW205-KM;",EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
1107,1000376429,"壓腿墊;;PU,發泡;沙漠褐;254x152x129.8,南亞;FW212-KM",EA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,
1108,1000376490,"座墊;;PU,發泡;沙漠褐;422.5x266.4x58.1,南亞;FW216-",EA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,
1109,1000376701,調整插銷;選擇片;;PA6+15%玻纖;;42CrMo;GM237;,EA,0.0,710.0,0.0,0.0,100.0,0.0,610.0,
1110,1000377272,墊片;調整;;ABS;;;FW320;,EA,0.0,796.0,0.0,0.0,500.0,0.0,296.0,
1111,1000377654,螺絲組;半成品;;;;EP591;;,EA,0.0,320.0,0.0,0.0,0.0,0.0,320.0,
1112,1000378504,螺絲;止付;M10X1.5PX65L;;六角承窩;20#;達克羅;;G12.9;,EA,0.0,373.0,0.0,0.0,201.0,0.0,172.0,
1113,1000378533,握把;握把;前;20#;;GM106;Ø14;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
1114,1000379292,泡棉;;;φ24x5.0tx120L;握把;GM104-KM,EA,0.0,1045.0,0.0,0.0,916.0,0.0,129.0,
1115,1000379486,孔塞;;;PA6+15%玻纖;黑色/Black C;8;PL215;市購品;,EA,0.0,3731.0,0.0,0.0,1310.0,0.0,2421.0,
1116,1000380378,固定片;連接管;上;SPHC;6.0t;;GM40;,EA,0.0,160.0,0.0,0.0,59.0,0.0,101.0,
1117,1000380380,連接片;基座;;SPHC;6.0t;;GM44;,EA,0.0,562.0,0.0,0.0,444.0,0.0,118.0,
1118,1000381368,腳墊;踏板;左;橡膠(SBR);黑色/Black C;,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1119,1000381369,腳墊;腳踏板;右;橡膠(SBR);黑色/Black C;;;,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1120,1000381558,軸承;滾珠;6204ZZ;Φ20xΦ47x14T;TPI;C3,EA,0.0,340.0,0.0,0.0,70.0,0.0,270.0,
1121,1000382110,墊片;調整;;PP;;;GM102;,EA,0.0,5556.0,0.0,0.0,2096.0,0.0,3460.0,
1122,1000382291,包裝附件組;紙箱紙板;;;B包;墊子;FW203,EA,0.0,466.0,0.0,0.0,371.0,0.0,95.0,
1123,1000382329,包裝附件組;紙箱紙板;;;B包;墊子;FW205;,EA,0.0,362.0,0.0,0.0,185.0,0.0,177.0,
1124,1000382335,包裝附件組;;;;B包;FW209;,EA,0.0,2134.0,0.0,0.0,1737.0,0.0,397.0,
1125,1000382542,包裝附件組;纸箱纸板;;;B包垫子;FW207;,EA,0.0,75.0,0.0,0.0,75.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=15.00
1126,1000383184,固定片;COVER;上;SPHC;2.5T;;EP591;,EA,0.0,1440.0,0.0,0.0,0.0,0.0,1440.0,
1127,1000383185,防水片;儀表桿;;SPHC;2.0T;;EP591;,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1128,1000383508,支撐軸;壓力輪;;SS41;;EP591;φ20x70.5L;,EA,0.0,20.0,0.0,0.0,0.0,0.0,20.0,
1129,1000383537,螺絲;傘頭;M10X1.5PX15L;;六角承窩;不鏽鋼;;全牙;G12.9;,EA,0.0,6525.0,0.0,0.0,0.0,0.0,6525.0,
1130,1000384803,驅動馬達;AC;;1500W;230V;6.5A;1735rpm;IE1;φ24,EA,0.0,5004.0,0.0,0.0,3530.0,0.0,1474.0,
1131,1000385449,定位銷;止擋;;;;GM44;;,EA,0.0,783.0,0.0,0.0,436.0,0.0,347.0,chênh lệch=40.00
1132,1000385451,定位銷;止擋;;;;GM53;;,EA,0.0,160.0,0.0,0.0,135.0,0.0,25.0,
1133,1000386697,"儀表線;;;;;;1300mm;MOLEX,50-57-9408x2;",EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1134,1000387231,儀表連接線;;;;;22AWG;1100mm;TKP6630R1-06+6630,EA,0.0,9925.0,0.0,0.0,6973.0,0.0,2952.0,
1135,1000387238,粉體塗料;790-45665HS(同BP-5A07HS)/E5501T;霧黑+鋅,EA,0.0,1692.0,0.0,0.0,0.0,0.0,1692.0,CCDC
1136,1000387490,連接片;儀表桿;下後;SPHC;120x45x4.0T;;EP591;,EA,0.0,20.0,0.0,0.0,0.0,0.0,20.0,
1137,1000387491,固定片;水壺架;;SPHC;3.0T;;EP591;,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1138,1000388691,螺絲;傘頭;Φ4x12L;自攻牙;十字;不鏽鋼;;平尾;,EA,0.0,1280.0,0.0,0.0,0.0,0.0,1280.0,
1139,1000389165,固定片;氣壓棒;;SPHC;58×23×3.0T;;MS10;,EA,0.0,400.0,0.0,0.0,80.0,0.0,320.0,
1140,1000389567,墊子組;半成品;;B包;;MS53;黑曜石黑;,EA,0.0,270.0,0.0,0.0,20.0,0.0,250.0,
1141,1000390040,調整桿;座椅;;20#;鍍白鋅;GM56;Φ12;,EA,0.0,140.0,0.0,0.0,99.0,0.0,41.0,
1142,1000390051,軸心;調整;;45#;鍍鉻;GM56;;,EA,0.0,140.0,0.0,0.0,118.0,0.0,22.0,
1143,1000390144,氣壓棒;;10KG;180L;;;MS10市購品;,EA,0.0,200.0,0.0,0.0,40.0,0.0,160.0,
1144,1000391682,電池連接線組;;;;;1015 16AWG;350;;E1-F,EA,0.0,720.0,0.0,0.0,0.0,0.0,720.0,
1145,1000391757,紮線帶;;;10x900L;尼龍;白色;PL215,EA,0.0,961.0,0.0,0.0,390.0,0.0,571.0,
1146,1000391893,護蓋;;;PVC;黑色/Black C;PANTONE Black 6C;MS1,EA,0.0,160.0,0.0,0.0,40.0,0.0,120.0,
1147,1000392114,棧板;;;1500x1200x140;日本;GM02,EA,0.0,4.0,0.0,0.0,4.0,0.0,0.0,chênh lệch=2.00
1148,1000392124,棧板;;;1700x700x140;日本;FW83,EA,0.0,6.0,0.0,0.0,6.0,0.0,0.0,chênh lệch=1.00
1149,1000392146,棧板;;;1140x850x125;;GM54,EA,0.0,30.0,0.0,0.0,22.0,0.0,8.0,
1150,1000392147,棧板;;;1140x1070x125;;FW97,EA,0.0,191.0,0.0,0.0,191.0,0.0,0.0,chênh lệch=17.00
1151,1000392150,棧板;;;1230x1000x125;;FW94,EA,0.0,29.0,0.0,0.0,19.0,0.0,10.0,
1152,1000392156,棧板;;;1400x670x140;;FW162,EA,0.0,217.0,0.0,0.0,217.0,0.0,0.0,122/123=điều chỉnh; chênh lệch=40.00
1153,1000392158,棧板;;;1400x1110x125;;GM40,EA,0.0,57.0,0.0,0.0,47.0,0.0,10.0,chênh lệch=10.00
1154,1000392167,棧板;;;1450x1150x125;;PL06,EA,0.0,90.0,0.0,0.0,74.0,0.0,16.0,
1155,1000392170,棧板;;;1520x1000x125;;MS100,EA,0.0,92.0,0.0,0.0,89.0,0.0,3.0,chênh lệch=6.00
1156,1000392172,棧板;;;1650X890X140;;FW219,EA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
1157,1000392173,棧板;;;1655x1160x125;;GM07,EA,0.0,28.0,0.0,0.0,20.0,0.0,8.0,
1158,1000392180,棧板;;;1750X1450X140;;GM63,EA,0.0,10.0,0.0,0.0,0.0,0.0,10.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (thử khuôn): delta=+10
1159,1000392181,棧板;;;1800x1255x125;;GM03,EA,0.0,5.0,0.0,0.0,2.0,0.0,3.0,
1160,1000392182,棧板;;;1830X1290X140;;FW207,EA,0.0,69.0,0.0,0.0,69.0,0.0,0.0,chênh lệch=7.00
1161,1000392193,棧板;;;1980x1380x125;;PL02,EA,0.0,5.0,0.0,0.0,5.0,0.0,0.0,
1162,1000392209,棧板;;;2460x760x125;;FW158,EA,0.0,44.0,0.0,0.0,35.5,0.0,8.5,
1163,1000392210,棧板;;;2520x620x125;;MS21,EA,0.0,14.0,0.0,0.0,14.0,0.0,0.0,
1164,1000393222,彈簧;壓縮;φ1.3xφ12.7x38Lx7;65Mn;鍍白鋅;GM15B,EA,0.0,1684.0,0.0,0.0,730.0,0.0,954.0,chênh lệch=40.00
1165,1000393332,端頭;擺臂;;20#;;GM103-KM;Φ50x8.0L;,EA,0.0,162.0,0.0,0.0,117.0,0.0,45.0,
1166,1000393527,珍珠棉;;;120x65x10t;;A30/50,EA,0.0,1440.0,0.0,0.0,0.0,0.0,1440.0,
1167,1000393937,固定片;固定;;SPHC;5.0T;;GM114-KM;,EA,0.0,937.0,0.0,0.0,598.0,0.0,339.0,
1168,1000396794,軸承;滾珠;6006zz;Φ30XΦ55X13T;TPI;C3;,EA,0.0,4.0,0.0,0.0,0.0,0.0,4.0,
1169,1000396915,螺帽;尼龍;M14x2.0P;G12.9;鍍鉻;,EA,0.0,51.0,0.0,0.0,51.0,0.0,0.0,
1170,1000397041,鏈條;傳動;;;鍍鉻;;PITCH 12.7,EA,0.0,1475.0,0.0,0.0,648.0,0.0,827.0,chênh lệch=40.00
1171,1000397509,主支架;車架;Φ40xΦ80x3.0Tx130.0;,EA,0.0,20.0,0.0,0.0,20.0,0.0,0.0,
1172,1000397599,止擋片;鋼索;;PA66+GF30%;;136.5x33.5x30;GM113;,EA,0.0,6978.0,0.0,0.0,4059.0,0.0,2919.0,chênh lệch=160.00
1173,1000397609,滑動輪;;;;黑色;Φ142;GM113;尼龍66+33%玻纖,EA,0.0,13538.0,0.0,0.0,12309.0,0.0,1229.0,chênh lệch=200.00
1174,1000397616,支撐管;座管;Φ50xΦ150x3.0tx1050L;下;;;GM113;,EA,0.0,274.0,0.0,0.0,204.0,0.0,70.0,
1175,1000397619,座椅管;座椅;Φ50xΦ120x3.0tx1215L;;;;GM113;,EA,0.0,324.0,0.0,0.0,204.0,0.0,120.0,
1176,1000397620,支撐管;基座;Φ40.0X80.0X3.0tx115.8L;;;;GM113;,EA,0.0,1270.0,0.0,0.0,794.0,0.0,476.0,
1177,1000397642,支撐管;護蓋;φ50.8x3.0tx222L;;;;GM113;,EA,0.0,274.0,0.0,0.0,204.0,0.0,70.0,
1178,1000397647,調整拉銷;;;焊接;;GM113,EA,0.0,311.0,0.0,0.0,121.0,0.0,190.0,
1179,1000397655,調節桿;調整基座;;20#;;GM113;Φ12x170L;,EA,0.0,1301.0,0.0,0.0,657.0,0.0,644.0,chênh lệch=40.00
1180,1000397661,軸套;凸輪;;20#;;GM113;Φ50X25.5L;四方錐套,EA,0.0,1262.0,0.0,0.0,985.0,0.0,277.0,chênh lệch=40.00
1181,1000397737,連接管;;Φ50xΦ100x3.0tx1300L;下;;;GM113;,EA,0.0,314.0,0.0,0.0,244.0,0.0,70.0,chênh lệch=40.00
1182,1000397742,補強管;;Φ50xΦ100x3.0tx900L;;;;GM113;,EA,0.0,364.0,0.0,0.0,244.0,0.0,120.0,chênh lệch=40.00
1183,1000397744,支撐管;轉臂;Φ40.0X80.0X3.0X93.5L;;;;GM113;,EA,0.0,220.0,0.0,0.0,220.0,0.0,0.0,
1184,1000397746,支撐柱;腳墊;;20#;;GM113;Φ49.0x54L;,EA,0.0,4667.0,0.0,0.0,2982.0,0.0,1685.0,chênh lệch=40.00
1185,1000397751,軸承套;調整臂;;20#;;GM113;Φ50.8x105L;,EA,0.0,324.0,0.0,0.0,259.0,0.0,65.0,
1186,1000397754,轉軸;腿墊;;45#;塗防鏽油;GM113;Φ20.0x123L;,EA,0.0,479.0,0.0,0.0,198.0,0.0,281.0,chênh lệch=40.00
1187,1000397757,調整組-加工;;;鍍鉻;;GM113;轉軸,EA,0.0,166.0,0.0,0.0,39.0,0.0,127.0,
1188,1000397760,調整組;轉軸;;焊接;;GM113;,EA,0.0,290.0,0.0,0.0,94.0,0.0,196.0,
1189,1000397776,連接板;腿墊管;一;SPHC;177x65x8.0t;;GM113;,EA,0.0,292.0,0.0,0.0,244.0,0.0,48.0,
1190,1000397777,連接板;腿墊管;二;SPHC;160x65x8.0t;;GM113;,EA,0.0,292.0,0.0,0.0,244.0,0.0,48.0,
1191,1000397778,止擋環;握把;噴砂處理;;鍍鉻;ADC12;,EA,0.0,7258.0,0.0,0.0,5658.0,0.0,1600.0,122/123=điều chỉnh; chênh lệch=107.00
1192,1000397779,端蓋;握把;噴砂處理;;鍍鉻;ADC12;,EA,0.0,5046.0,0.0,0.0,4160.0,0.0,886.0,122/123=điều chỉnh; chênh lệch=27.00
1193,1000397781,凸輪;鋼索;大;UHMWPE;深灰;;GM113;,EA,0.0,364.0,0.0,0.0,183.0,0.0,181.0,chênh lệch=40.00
1194,1000397782,鋼索-加工;車架;;壓鋼索頭;Φ6.35X2672L;GM113;,EA,0.0,260.0,0.0,0.0,108.0,0.0,152.0,chênh lệch=40.00
1195,1000397790,止檔片;凸輪;;SPHC;406.1x254.7x3.0t;;GM113;,EA,0.0,292.0,0.0,0.0,244.0,0.0,48.0,
1196,1000397797,滑輪片;滑輪;;SPHC;240.0x117.0x32.4x3.0t;;GM11,EA,0.0,1948.0,0.0,0.0,894.0,0.0,1054.0,
1197,1000397800,鎖固片;滑輪;;SPHC;260.0x140.0x6.0t;;GM113;,EA,0.0,1405.0,0.0,0.0,1051.0,0.0,354.0,
1198,1000397803,"止擋片;滑輪;;SPHC;173x31.5x30x3.0t,電泳(黑色）;;GM",EA,0.0,2488.0,0.0,0.0,1030.0,0.0,1458.0,
1199,1000397810,固定管;背墊;Φ50XΦ120X3.0tX624.5L;;;;GM113;,EA,0.0,466.0,0.0,0.0,277.0,0.0,189.0,
1200,1000397863,心軸;插銷;;42CrMo;鍍硬鉻;GM113;Φ8.0x114.0L;,EA,0.0,112.0,0.0,0.0,9.0,0.0,103.0,
1201,1000397869,護蓋;;上;ABS/PA757;深灰;740.0x173.0x257.9;GM1,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
1202,1000397883,護蓋;;後;ABS PA-758;透明;;GM113;,EA,0.0,3389.0,0.0,0.0,2438.0,0.0,951.0,chênh lệch=40.00
1203,1000397916,軸承套;轉臂軸;;20#;;GM113;Φ70x275L;,EA,0.0,324.0,0.0,0.0,259.0,0.0,65.0,
1204,1000397920,五金零件包;組裝;;;GM113;,EA,0.0,415.0,0.0,0.0,121.0,0.0,294.0,
1205,1000397993,管;基座;φ50xφ150x3.0tx2440L;;;Q195;,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1206,1000397994,固定管;腳墊;φ50x120x3.0tx1550L;;;Q195;GM112;,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1207,1000398003,固定管;座椅;φ50.0x120.0x3.0tx1196L;;;Q195;GM1,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1208,1000398007,固定片;凸輪軸;;SPHC;205.0x233.0x5.0T;;GM112;,EA,0.0,281.0,0.0,0.0,162.0,0.0,119.0,
1209,1000398013,管;連接組-GM;φ60x3.0tx820L;;;Q195;GM112;,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1210,1000398015,止擋軸;擺臂;;20#;;GM112;Φ43x70L;,EA,0.0,562.0,0.0,0.0,326.0,0.0,236.0,
1211,1000398017,套筒;拉銷;;20#;;GM112;;,EA,0.0,386.0,0.0,0.0,163.0,0.0,223.0,
1212,1000398019,連接片;固定;;SPHC;125x92x6.0t;;GM112;,EA,0.0,379.0,0.0,0.0,200.0,0.0,179.0,
1213,1000398021,固定片;連接;左右;SPHC;58.0x40x40x6.0t;;GM112;,EA,0.0,562.0,0.0,0.0,326.0,0.0,236.0,
1214,1000398029,固定片;連接;下;SPHC;163x135x42x6.0t;;GM112;,EA,0.0,281.0,0.0,0.0,162.0,0.0,119.0,
1215,1000398030,支撐管;胸墊;φ50.0x100.0x3.0tx136.7L;;;;GM112;,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1216,1000398037,管;擺臂;φ60x3.0tx880L;;;Q195;GM112;,EA,0.0,504.0,0.0,0.0,280.0,0.0,224.0,
1217,1000398039,固定片;座墊;;SPHC;313x225x4t;;GM126;,EA,0.0,134.0,0.0,0.0,111.0,0.0,23.0,
1218,1000398040,套筒;旋轉軸;;20#;;GM126;,EA,0.0,135.0,0.0,0.0,135.0,0.0,0.0,
1219,1000398047,保麗龍組;車架;;;;G7系列衍生,EA,0.0,2502.0,0.0,0.0,1636.0,0.0,866.0,
1220,1000398048,固定座;;;;;ZG20;GM112;,EA,0.0,331.0,0.0,0.0,163.0,0.0,168.0,
1221,1000398067,凸輪;鋼索;;UHMWPE;深灰;;GM112-KM;,EA,0.0,281.0,0.0,0.0,163.0,0.0,118.0,
1222,1000398072,固定片;滑輪;;SPHC;233.0X185.0X3.0T;;GM112;,EA,0.0,562.0,0.0,0.0,324.0,0.0,238.0,
1223,1000398088,管;支架;φ50xφ120x3.0tx364.5L;;;Q195;GM112;,EA,0.0,252.0,0.0,0.0,140.0,0.0,112.0,
1224,1000398089,固定片;凸輪;;SPHC;45.8x39.5x4.0T;;GM112;,EA,0.0,281.0,0.0,0.0,162.0,0.0,119.0,
1225,1000398139,底管;基座;Φ50.0X150.0X3.0TX2860.5;;;;GM114;,EA,0.0,227.0,0.0,0.0,158.0,0.0,69.0,
1226,1000398140,止擋套;座椅;上;20#;;GM114;,EA,0.0,746.0,0.0,0.0,522.0,0.0,224.0,
1227,1000398141,連接片;基座;;SPHC;438x117.5x8.0T;;GM114;,EA,0.0,322.0,0.0,0.0,247.0,0.0,75.0,
1228,1000398142,固定管;腳踏板;φ50.0x100.0x3.0tx716.6;,EA,0.0,748.0,0.0,0.0,316.0,0.0,432.0,
1229,1000398143,支撐片;基座;;SPHC;494.9x207x84x3T;;GM114;,EA,0.0,373.0,0.0,0.0,261.0,0.0,112.0,
1230,1000398146,軸套;;;20#;;GM114;Φ21x10;,EA,0.0,914.0,0.0,0.0,522.0,0.0,392.0,
1231,1000398147,螺套;滑輪;;20#;;;Φ17x48;GM114,EA,0.0,462.0,0.0,0.0,301.0,0.0,161.0,chênh lệch=40.00
1232,1000398148,緩衝墊;踏板;;NBR橡膠;純黑色;;GM114;,EA,0.0,270.0,0.0,0.0,20.0,0.0,250.0,
1233,1000398149,腳踏板;;;SPHC;351x342x3.0T;烤漆;GM114;霧黑,EA,0.0,342.0,0.0,0.0,247.0,0.0,95.0,
1234,1000398154,固定片;連接管;上;SPHC;390x140x6.0T;;;GM114;,EA,0.0,322.0,0.0,0.0,247.0,0.0,75.0,
1235,1000398160,連接板;;下;SPHC;551.3x181x6.0T;;GM114;,EA,0.0,322.0,0.0,0.0,247.0,0.0,75.0,
1236,1000398161,連接板;;上;SPHC;574x69x6.0T;;GM114;,EA,0.0,322.0,0.0,0.0,247.0,0.0,75.0,
1237,1000398162,擋板;;後;SPHC;484.5x188x6.0T;;GM114;,EA,0.0,322.0,0.0,0.0,247.0,0.0,75.0,
1238,1000398163,支撐板;;;SPHC;484.5x188x4.0T;;GM114;,EA,0.0,966.0,0.0,0.0,741.0,0.0,225.0,
1239,1000398164,踏板;腳墊;;SPHC;635.32x612x55.17x6.0T;;GM114,EA,0.0,438.0,0.0,0.0,296.0,0.0,142.0,
1240,1000398166,緩衝墊;腳墊;下;NBR橡膠;純黑色;;GM114;,EA,0.0,448.0,0.0,0.0,226.0,0.0,222.0,chênh lệch=40.00
1241,1000398167,護蓋;;;ABS;深灰;深灰色（尚化#45771）;GM114;咬花漆,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
1242,1000398176,調整桿組;;;;;鍍鉻；GM114,EA,0.0,462.0,0.0,0.0,290.0,0.0,172.0,
1243,1000398181,固定片;鋼索;右;SPHC;99x70.5x10T;;GM114;,EA,0.0,90.0,0.0,0.0,0.0,0.0,90.0,
1244,1000398184,固定片;襯套;上;SPHC;228.2x200x61.1x4.0T;;GM114,EA,0.0,357.0,0.0,0.0,261.0,0.0,96.0,
1245,1000398186,鋼索-加工;;A;壓鋼索頭;Φ6.35X2396L;GM112;,EA,0.0,220.0,0.0,0.0,140.0,0.0,80.0,
1246,1000398187,固定片;襯套;下;SPHC;200x31x59x3.0T;;GM114;,EA,0.0,398.0,0.0,0.0,261.0,0.0,137.0,
1247,1000398189,鋼索-加工;;C;壓鋼索頭;Φ6.35x2365L;GM112;,EA,0.0,220.0,0.0,0.0,140.0,0.0,80.0,
1248,1000398193,支撐架;滑輪;下;SPHC;145x96x72x4.0T;;GM120;,EA,0.0,370.0,0.0,0.0,71.0,0.0,299.0,
1249,1000398194,鋼索-加工;;B;壓鋼索頭;Φ6.35X1640L;GM112;,EA,0.0,220.0,0.0,0.0,140.0,0.0,80.0,
1250,1000398195,底板;座椅;;SPHC;420x449x74.5x4.0T;;GM114;,EA,0.0,373.0,0.0,0.0,261.0,0.0,112.0,
1251,1000398222,管;握把;Φ25.4x3.0tx355.6L;;;;GM112;,EA,0.0,504.0,0.0,0.0,280.0,0.0,224.0,
1252,1000398229,連接管;;ψ50x100x3.0tx1062L;上;;Q195;GM112;,EA,0.0,220.0,0.0,0.0,140.0,0.0,80.0,
1253,1000398230,連接片;車架;;SPHC;550x140x6.0t;;GM112;,EA,0.0,281.0,0.0,0.0,162.0,0.0,119.0,
1254,1000398231,鎖緊片;滑輪;;SPHC;250.0x112.0x3.0T;;GM112;,EA,0.0,281.0,0.0,0.0,162.0,0.0,119.0,
1255,1000398232,固定片;踏板;下;SPHC;546.7x150x186.8x6.0t;;GM12,EA,0.0,270.0,0.0,0.0,270.0,0.0,0.0,
1256,1000398236,固定片;拆卸連接管;下;;308x74x6.0t;;GM112;,EA,0.0,281.0,0.0,0.0,163.0,0.0,118.0,
1257,1000398247,軸套;凸輪;;20#;;GM114;;,EA,0.0,373.0,0.0,0.0,261.0,0.0,112.0,
1258,1000398248,軸套;凸輪;;20#;;GM112;,EA,0.0,342.0,0.0,0.0,163.0,0.0,179.0,
1259,1000398249,握把組;組裝;;輔助選擇片;GM113;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
1260,1000398251,心軸;凸輪;;42CrMo;鍍白鋅;GM112;φ21x847L;,EA,0.0,347.0,0.0,0.0,179.0,0.0,168.0,
1261,1000398253,固定片;連接管;;SPHC;166.2x76.2x6.0t;;GM112;,EA,0.0,562.0,0.0,0.0,324.0,0.0,238.0,
1262,1000398254,調整拉銷組;組裝;;選擇片;GM113;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (bù sản phẩm lỗi): delta=+2
1263,1000398255,凸輪;;左;VHMWPE;深灰;;GM114;,EA,0.0,1405.0,0.0,0.0,774.0,0.0,631.0,chênh lệch=80.00
1264,1000398256,紙箱;基座;;1460x1140x475;;GM113,EA,0.0,168.0,0.0,0.0,74.0,0.0,94.0,
1265,1000398257,保麗龍組;;;;;GM113;,EA,0.0,220.0,0.0,0.0,64.0,0.0,156.0,
1266,1000398258,包裝附件組;;;;;GM113;,EA,0.0,220.0,0.0,0.0,123.0,0.0,97.0,
1267,1000398263,鋼索-加工;;B;壓鋼索頭;Φ6.35x1945L;GM114;LOOS,EA,0.0,260.0,0.0,0.0,84.0,0.0,176.0,chênh lệch=40.00
1268,1000398268,套筒;拉銷;;20#;;GM114;,EA,0.0,401.0,0.0,0.0,261.0,0.0,140.0,
1269,1000398269,拉桿組;;;焊接;;GM114-KM;,EA,0.0,432.0,0.0,0.0,83.0,0.0,349.0,
1270,1000398284,支撐座;滑輪;上;SPHC;90x95x39.0x3.0T;;GM120;,EA,0.0,250.0,0.0,0.0,71.0,0.0,179.0,
1271,1000398287,氣壓棒;;18KG;Φ22.5XΦ10X424;;;,EA,0.0,413.0,0.0,0.0,241.0,0.0,172.0,chênh lệch=40.00
1272,1000398288,包裝附件組;;;;;GM112,EA,0.0,252.0,0.0,0.0,37.0,0.0,215.0,
1273,1000398289,保麗龍;;;;;GM112;,EA,0.0,252.0,0.0,0.0,19.0,0.0,233.0,
1274,1000398290,紙箱;基座;;1550x1280x600;;GM112;,EA,0.0,253.0,0.0,0.0,42.0,0.0,211.0,chênh lệch=1.00
1275,1000398295,連接管;車架;φ50xφ150x3.0tx1122;;;;GM120,EA,0.0,250.0,0.0,0.0,40.0,0.0,210.0,
1276,1000398297,座椅管;座椅;φ50xφ120x3.0tx1453L;上;;;GM120,EA,0.0,250.0,0.0,0.0,40.0,0.0,210.0,
1277,1000398299,固定柱;腳墊;下;20#;;GM120;Φ17x14L;,EA,0.0,1860.0,0.0,0.0,426.0,0.0,1434.0,
1278,1000398300,軸心;固定;;45#;鍍白鋅;GM114;Φ20x652.8;,EA,0.0,413.0,0.0,0.0,241.0,0.0,172.0,chênh lệch=40.00
1279,1000398301,固定片;車架;前;SPHC;314X135X6T;;GM120;,EA,0.0,310.0,0.0,0.0,69.0,0.0,241.0,
1280,1000398302,固定片;車架;後;SPHC;270X60X6T;;GM120;,EA,0.0,250.0,0.0,0.0,71.0,0.0,179.0,
1281,1000398303,封口片;連接管;左右;SPHC;165X70X5T;;GM120;,EA,0.0,500.0,0.0,0.0,142.0,0.0,358.0,
1282,1000398304,固定片;轉軸;中;SPHC;50x50.8x107;;GM120;,EA,0.0,250.0,0.0,0.0,71.0,0.0,179.0,
1283,1000398309,固定片;止擋;;SPHC;49.9x40x10t;;GM120;,EA,0.0,110.0,0.0,0.0,27.0,0.0,83.0,
1284,1000398310,固定片;基座;前;SPHC;460x70x8.0T;;GM120;,EA,0.0,420.0,0.0,0.0,178.0,0.0,242.0,
1285,1000398312,底板;車架;下;SPHC;689x315x6t;;GM120;,EA,0.0,250.0,0.0,0.0,69.0,0.0,181.0,
1286,1000398314,固定片;轉軸;;SPHC;350x227x72x5.0T;;GM114;,EA,0.0,373.0,0.0,0.0,261.0,0.0,112.0,
1287,1000398315,固定片;車架;中;SPHC;285x62x6t;;GM120;,EA,0.0,250.0,0.0,0.0,69.0,0.0,181.0,
1288,1000398316,固定柱;滑輪;內;20#;;GM120;Φ20x10.3L;,EA,0.0,620.0,0.0,0.0,142.0,0.0,478.0,
1289,1000398319,防護片;凸輪;下;SPHC;561x316x5t;;GM120;,EA,0.0,250.0,0.0,0.0,71.0,0.0,179.0,
1290,1000398323,鋼索-加工;;;壓鋼索頭;Φ6.35x2460L;GM114;LOOS,EA,0.0,260.0,0.0,0.0,84.0,0.0,176.0,chênh lệch=40.00
1291,1000398325,固定套;滑輪;;20#;;GM114;Φ25x10;,EA,0.0,457.0,0.0,0.0,261.0,0.0,196.0,
1292,1000398330,軸套;轉臂;左;20#;;GM120;Φ50.8XΦ37X392.7L;,EA,0.0,310.0,0.0,0.0,71.0,0.0,239.0,
1293,1000398331,止檔片;鋼索;中;SPHC;Φ220X3T;;GM120;,EA,0.0,1000.0,0.0,0.0,276.0,0.0,724.0,
